case_id,scenario,target_rule,variant,regulation_id,regulation_name,expected_violation,predicted_violation,compliance_status,is_correct_binary,confidence_score,has_sufficient_information,conflict_found,relevant_log_fields,evidence_from_logs,missing_information,explanation
EVAL0061,compliant_control,,1,R01_AMOUNT_LT_3000000,"All contracts must have an amount below EUR 3,000,000",0,0,COMPLIANT,1,0.99,1,0,amount|event|timestamp,"All 5 case rows for case_id EVAL0061 show amount=2100000.0. || The amount recorded at PUBLICATION on 2026-01-01 is 2100000.0, which is below EUR 3,000,000. || The amount recorded at AWARD on 2026-01-31 is 2100000.0, which is below EUR 3,000,000. || The amount recorded at CONTRACT-START on 2026-02-10 and CONTRACT-END on 2026-04-01 remains 2100000.0.",null,"The regulation requires that the contract amount must remain below EUR 3,000,000, and it prohibits a contract amount above EUR 3,000,000. The available logs for case EVAL0061 contain a populated amount field in every row of the case timeline. In each event shown—PUBLICATION, PARTICIPATION, AWARD, CONTRACT-START, and CONTRACT-END—the recorded amount is 2100000.0. This amount is below the EUR 3,000,000 threshold required by the regulation. Because the logs provide the contract amount and there is no row showing an amount at or above the prohibited threshold, there is sufficient information to assess this rule and no conflict is present. Therefore, the case is compliant with this regulation."
EVAL0061,compliant_control,,1,R02_NO_DUPLICATE_PUBLICATION,A call already published must not be published again,0,0,COMPLIANT,1,0.99,1,0,case_id|event|timestamp|case_len,"All 5 rows belong to the same case_id: EVAL0061. || The case contains exactly 1 PUBLICATION event, dated 2026-01-01. || The remaining events are PARTICIPATION, AWARD, CONTRACT-START, and CONTRACT-END, with no second PUBLICATION entry.",null,"The regulation requires that the same call must be published only once and prohibits republishing the same call. The available logs for case EVAL0061 are sufficient to assess this specific requirement because the full case log for this case_id is provided, and repeated rows with the same case_id would belong to the same procurement case. In this case, the log contains 5 total events: one PUBLICATION on 2026-01-01, followed by PARTICIPATION, AWARD, CONTRACT-START, and CONTRACT-END. There is no second PUBLICATION event anywhere in the provided case log. Because the full log for this case shows only a single publication and no duplicate publication, there is no conflict with the regulation. Therefore, the case is compliant with the rule that a call already published must not be published again."
EVAL0061,compliant_control,,1,R03_NO_AWARD_BEFORE_PUBLICATION,Award must not occur before publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,PUBLICATION event recorded on 2026-01-01 for case EVAL0061. || AWARD event recorded on 2026-01-31 for case EVAL0061. || The publication date (2026-01-01) is earlier than the award date (2026-01-31).,null,"The regulation requires that publication must occur before any award, and it prohibits awarding before publication. The available logs for case EVAL0061 contain both a PUBLICATION event and an AWARD event with clear timestamps. Specifically, the PUBLICATION occurred on 2026-01-01 and the AWARD occurred on 2026-01-31. Because the publication date is earlier than the award date, the sequence shown in the logs satisfies the regulation's timing requirement. The logs therefore contain sufficient information to assess this rule, and they do not show any conflict with it."
EVAL0061,compliant_control,,1,R04_NO_AWARD_BEFORE_PARTICIPATION,Award must not occur before participation,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case log contains one PARTICIPATION event on 2026-01-06. || The case log contains one AWARD event on 2026-01-31. || The participation date (2026-01-06) is earlier than the award date (2026-01-31).,null,"The regulation requires that at least one participation must occur before any award, and it prohibits awarding before participation. The available logs for case EVAL0061 are sufficient to assess this because they include both a PARTICIPATION event and an AWARD event with timestamps. Specifically, the log shows PARTICIPATION on 2026-01-06 and AWARD on 2026-01-31. Since the participation occurred before the award, the sequence in the logs does not conflict with the regulation. Therefore, this case is compliant with the rule that award must not occur before participation."
EVAL0061,compliant_control,,1,R05_PUBLICATION_AND_PARTICIPATION_REQUIRE_AWARD,Publication and participation must eventually lead to award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id|case_len,Case EVAL0061 contains a PUBLICATION event on 2026-01-01. || Case EVAL0061 contains a PARTICIPATION event on 2026-01-06. || Case EVAL0061 contains an AWARD event on 2026-01-31. || The AWARD occurs after both PUBLICATION and PARTICIPATION in the same case timeline.,null,"The regulation requires that when a procurement case has both publication and candidate participation, the case must eventually lead to an award. It also prohibits closing a case after publication and participation without any award. The available logs for case EVAL0061 are sufficient to assess this requirement because they include the full event timeline for the case. The logs show a PUBLICATION event on 2026-01-01, a PARTICIPATION event on 2026-01-06, and an AWARD event on 2026-01-31. The case then continues to CONTRACT-START and CONTRACT-END, which is consistent with an awarded procurement. Because the required publication and participation are both present, and they are eventually followed by an award in the same case, there is no conflict with the regulation. Therefore, the case is compliant."
EVAL0061,compliant_control,,1,R06_AWARD_WITHIN_70_DAYS,Award must be announced within 70 days of publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,"PUBLICATION event is recorded on 2026-01-01 for case EVAL0061. || AWARD event is recorded on 2026-01-31 for case EVAL0061. || The elapsed time from publication to award is 30 days, which is within the 70-day limit.",null,"The regulation requires that the award be announced within 70 days from publication, and it prohibits an award occurring more than 70 days after publication. The logs for case EVAL0061 contain both of the key events needed to assess this rule: one PUBLICATION event dated 2026-01-01 and one AWARD event dated 2026-01-31. Because both required dates are present, the logs provide sufficient information to evaluate the timeline requirement. The time between 2026-01-01 and 2026-01-31 is 30 days. Since 30 days does not exceed the 70-day maximum, the available logs do not conflict with the regulation. Therefore, this case is compliant with the rule requiring award announcement within 70 days of publication."
EVAL0061,compliant_control,,1,R07_NO_CONTRACT_START_WITHOUT_AWARD,Contract must not start before award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case log contains an AWARD event on 2026-01-31. || The case log contains a CONTRACT-START event on 2026-02-10. || The AWARD date (2026-01-31) is earlier than the CONTRACT-START date (2026-02-10).,null,"The regulation requires that a contract must not start before an award has occurred. In this case, the available logs are sufficient to assess that requirement because they include both an AWARD event and a CONTRACT-START event with timestamps. The log for case EVAL0061 shows AWARD on 2026-01-31 and CONTRACT-START on 2026-02-10. Since the award occurred before the contract start, the sequence required by the regulation is satisfied. There is no conflict in the logs with the rule prohibiting contract start before award, so the case is compliant."
EVAL0061,compliant_control,,1,R08_NO_CONTRACT_END_BEFORE_PUBLICATION,Contract must not end before publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case contains a PUBLICATION event dated 2026-01-01. || The case contains a CONTRACT-END event dated 2026-04-01. || Publication occurred before contract end in the same case_id EVAL0061.,null,"The regulation requires that publication must occur before the contract ends, and it prohibits a contract from ending before publication. The available logs for case EVAL0061 contain both of the key events needed to assess this rule: a PUBLICATION event and a CONTRACT-END event. The PUBLICATION is recorded on 2026-01-01, and the CONTRACT-END is recorded on 2026-04-01. Because 2026-01-01 is earlier than 2026-04-01, the contract did not end before publication. Therefore, the logs are sufficient to assess this regulation, and they show no conflict with the required sequence. Based only on the provided case log and regulation, the case is compliant."
EVAL0061,compliant_control,,1,R09_NO_CONTRACT_END_RIGHT_AFTER_PUBLICATION_WITHOUT_PARTICIPATION_AND_AWARD,Contract must not end after publication without participation and award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,PUBLICATION recorded on 2026-01-01 for case EVAL0061. || PARTICIPATION recorded on 2026-01-06 for case EVAL0061. || AWARD recorded on 2026-01-31 for case EVAL0061. || CONTRACT-END recorded on 2026-04-01 for case EVAL0061. || Both participation and award occurred after publication and before contract end.,null,"The regulation requires that if a contract ends after publication, then participation and award must have occurred beforehand. It specifically prohibits the path where a contract reaches CONTRACT-END after PUBLICATION with no PARTICIPATION and no AWARD. In this case log for EVAL0061, the lifecycle includes PUBLICATION on 2026-01-01, PARTICIPATION on 2026-01-06, AWARD on 2026-01-31, CONTRACT-START on 2026-02-10, and CONTRACT-END on 2026-04-01. The available logs are sufficient to assess this rule because they contain the relevant events and their timestamps. The contract did end after publication, but unlike the prohibited scenario, there was a participation event and an award event before the contract end. Therefore, the logs do not conflict with the regulation, and the case is compliant with this rule."
EVAL0061,compliant_control,,1,R10_CONTRACT_START_REQUIRES_CONTRACT_END,A started contract must have a conclusion date,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0061 contains a CONTRACT-START event on 2026-02-10. || Case EVAL0061 contains a CONTRACT-END event on 2026-04-01. || The case summary shows contract_start_count = 1 and contract_end_count = 1.,null,"The regulation requires that every started contract must also have a contract end; in other words, a contract start without a contract end is not allowed. The available logs for case EVAL0061 are sufficient to assess this rule because they include lifecycle events and timestamps for the full case log. In this case, the logs show one CONTRACT-START event dated 2026-02-10 and one CONTRACT-END event dated 2026-04-01. Because the case includes a contract start and also includes a contract end, the specific prohibited situation under the regulation—a started contract with no contract end—is not present in the logs. Therefore, based only on the provided case log and regulation, the case is compliant with this rule."
EVAL0061,compliant_control,,1,R11_CONTRACT_END_REQUIRES_CONTRACT_START,A contract that ended must have started first,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case contains a CONTRACT-START event on 2026-02-10. || The case contains a CONTRACT-END event on 2026-04-01. || Both events belong to the same case_id EVAL0061. || The CONTRACT-START date 2026-02-10 is earlier than the CONTRACT-END date 2026-04-01.,null,"The regulation requires that if a contract has ended, there must have been a contract start beforehand. It prohibits a CONTRACT-END without a prior CONTRACT-START. The logs for case EVAL0061 contain both lifecycle events needed to assess this rule: a CONTRACT-START on 2026-02-10 and a CONTRACT-END on 2026-04-01. Because the start event exists and its timestamp is earlier than the end event, the available logs show the required sequence. There is no conflict with the regulation, and the logs are sufficient to make the assessment."
EVAL0061,compliant_control,,1,R12_CONTRACT_END_REQUIRES_AWARD,A terminated contract must have been awarded,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case contains an AWARD event on 2026-01-31. || The case contains a CONTRACT-END event on 2026-04-01. || The AWARD event occurs before the CONTRACT-END event in the same case_id EVAL0061.,null,"The regulation requires that if a contract is terminated or ended, there must have been an award before that contract end. It prohibits a contract end without a prior award. In the provided logs for case_id EVAL0061, there is one AWARD event dated 2026-01-31 and one CONTRACT-END event dated 2026-04-01. Because the award exists and occurs before the contract end, the lifecycle condition required by the regulation is satisfied. The available logs are sufficient to assess this rule because both the relevant event types and their timestamps are present. There is no conflict between the logs and the regulation."
EVAL0062,compliant_control,,2,R01_AMOUNT_LT_3000000,"All contracts must have an amount below EUR 3,000,000",0,0,COMPLIANT,1,0.99,1,0,amount|event|timestamp|case_id,"All 5 rows for case_id EVAL0062 show amount=2110000.0. || The amount recorded at AWARD on 2026-02-12 is 2110000.0, which is below EUR 3,000,000. || The amount recorded at CONTRACT-START on 2026-02-22 is 2110000.0, which is below EUR 3,000,000. || No row in the case shows an amount at or above EUR 3,000,000.",null,"The regulation requires that the contract amount must remain below EUR 3,000,000, and it prohibits a contract amount above EUR 3,000,000. The available logs for case EVAL0062 contain an amount field on every event in the case timeline: PUBLICATION, PARTICIPATION, AWARD, CONTRACT-START, and CONTRACT-END. In each of these rows, the recorded amount is 2,110,000.0 EUR. Because the logs provide a clear contract amount and that amount is consistently below the EUR 3,000,000 threshold, there is enough information to assess the rule and there is no conflict with the regulation. Therefore, the case is compliant with this amount threshold rule."
EVAL0062,compliant_control,,2,R02_NO_DUPLICATE_PUBLICATION,A call already published must not be published again,0,0,COMPLIANT,1,0.99,1,0,case_id|event|timestamp|case_len,"All 5 rows belong to case_id EVAL0062, so they represent the full log for this procurement case. || The event counts show PUBLICATION = 1. || The timeline contains a single PUBLICATION event on 2026-01-12 and no second PUBLICATION entry.",null,"The regulation requires that the same call must be published only once and prohibits republishing the same call. The selected logs are stated to be the full log for case_id EVAL0062. In those logs, there is exactly one PUBLICATION event, dated 2026-01-12. The remaining events are PARTICIPATION, AWARD, CONTRACT-START, and CONTRACT-END, each appearing once. There is no second PUBLICATION event and no log evidence of the call being published multiple times. Because the available logs are sufficient to assess this rule for this case and they show only one publication, there is no conflict with the regulation. Therefore, the case is compliant with the rule against duplicate publication."
EVAL0062,compliant_control,,2,R03_NO_AWARD_BEFORE_PUBLICATION,Award must not occur before publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,PUBLICATION event recorded on 2026-01-12 for case EVAL0062. || AWARD event recorded on 2026-02-12 for case EVAL0062. || The publication date precedes the award date in the case timeline.,null,"The regulation requires that publication must occur before any award, and it prohibits awarding before publication. The available logs for case EVAL0062 contain both of the key events needed to assess this rule: a PUBLICATION event and an AWARD event, each with timestamps. The PUBLICATION occurred on 2026-01-12, and the AWARD occurred on 2026-02-12. Because the publication date is earlier than the award date, the logs do not show any award before publication. Therefore, the case satisfies the sequencing requirement in this regulation. The logs are sufficient for this assessment because they directly provide the relevant event types and dates needed to compare publication and award timing."
EVAL0062,compliant_control,,2,R04_NO_AWARD_BEFORE_PARTICIPATION,Award must not occur before participation,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0062 contains a PARTICIPATION event on 2026-01-18. || Case EVAL0062 contains an AWARD event on 2026-02-12. || The participation date (2026-01-18) is earlier than the award date (2026-02-12).,null,"The regulation requires that at least one participation must occur before any award, and it prohibits awarding before participation. The available logs for case EVAL0062 are sufficient to assess this sequence because they include both a PARTICIPATION event and an AWARD event with timestamps. Specifically, the case shows PARTICIPATION on 2026-01-18 and AWARD on 2026-02-12. Since the participation occurred before the award, the logs do not conflict with the regulation. Therefore, this case is compliant with the rule that award must not occur before participation."
EVAL0062,compliant_control,,2,R05_PUBLICATION_AND_PARTICIPATION_REQUIRE_AWARD,Publication and participation must eventually lead to award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id|case_len,"Case EVAL0062 contains a PUBLICATION event on 2026-01-12. || Case EVAL0062 contains a PARTICIPATION event on 2026-01-18. || Case EVAL0062 contains an AWARD event on 2026-02-12. || The AWARD occurs after both PUBLICATION and PARTICIPATION in the same case timeline. || The case continues to CONTRACT-START and CONTRACT-END after the AWARD, not to closure without award.",null,"The regulation requires that when a procurement case has both publication and participation, it must eventually be followed by an award. It also prohibits closing a case after publication and participation without any award. The logs for case EVAL0062 are sufficient to assess this rule because they include the full case timeline and clearly show the relevant events and dates. Specifically, the case has a PUBLICATION on 2026-01-12, a PARTICIPATION on 2026-01-18, and then an AWARD on 2026-02-12. This directly satisfies the rule that publication together with participation must eventually lead to award. There is no conflict in the logs with the regulation. In fact, the later CONTRACT-START and CONTRACT-END events further show that the case proceeded after the award rather than ending without one. Therefore, based only on the provided logs and regulation, the case is compliant."
EVAL0062,compliant_control,,2,R06_AWARD_WITHIN_70_DAYS,Award must be announced within 70 days of publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,"The case contains one PUBLICATION event dated 2026-01-12. || The case contains one AWARD event dated 2026-02-12. || The elapsed time from publication to award is 31 days, which is within the 70-day limit.",null,"The regulation requires that the award be announced within 70 days from publication, and it prohibits an award occurring more than 70 days after publication. The available logs for case EVAL0062 contain the key information needed to assess this rule: there is one PUBLICATION event with timestamp 2026-01-12 and one AWARD event with timestamp 2026-02-12. Using those logged dates, the time between publication and award is 31 days. Because 31 days does not exceed the 70-day maximum, the logs do not conflict with the regulation. The case therefore satisfies the rule based on the available publication and award timestamps."
EVAL0062,compliant_control,,2,R07_NO_CONTRACT_START_WITHOUT_AWARD,Contract must not start before award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0062 contains an AWARD event dated 2026-02-12. || Case EVAL0062 contains a CONTRACT-START event dated 2026-02-22. || The AWARD date (2026-02-12) is earlier than the CONTRACT-START date (2026-02-22).,null,"The regulation requires that an award must occur before the contract starts, and it prohibits starting a contract before award. The available logs for case EVAL0062 are sufficient to assess this because they include both an AWARD event and a CONTRACT-START event with timestamps. Specifically, the logs show AWARD on 2026-02-12 and CONTRACT-START on 2026-02-22. Since the award occurred 10 days before the contract start, the sequence required by the regulation is satisfied. There is no conflict in the logs with the rule that a contract must not start before award. Therefore, the case is compliant."
EVAL0062,compliant_control,,2,R08_NO_CONTRACT_END_BEFORE_PUBLICATION,Contract must not end before publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,PUBLICATION event is recorded on 2026-01-12 for case EVAL0062. || CONTRACT-END event is recorded on 2026-04-13 for case EVAL0062. || The publication date precedes the contract end date.,null,"The regulation requires that publication must occur before the contract ends, and it prohibits a contract from ending before publication. The available logs for case EVAL0062 contain both of the key events needed to assess this rule: a PUBLICATION event and a CONTRACT-END event, each with timestamps. The PUBLICATION occurred on 2026-01-12, and the CONTRACT-END occurred on 2026-04-13. Because 2026-01-12 is earlier than 2026-04-13, the contract did not end before publication. Therefore, the logs provide sufficient information to assess the rule, and they do not show any conflict with the regulation. On that basis, the case is compliant with this specific lifecycle sequencing requirement."
EVAL0062,compliant_control,,2,R09_NO_CONTRACT_END_RIGHT_AFTER_PUBLICATION_WITHOUT_PARTICIPATION_AND_AWARD,Contract must not end after publication without participation and award,0,0,COMPLIANT,1,0.98,1,0,event|timestamp|case_id,PUBLICATION recorded on 2026-01-12 for case EVAL0062. || PARTICIPATION recorded on 2026-01-18 for case EVAL0062. || AWARD recorded on 2026-02-12 for case EVAL0062. || CONTRACT-END recorded on 2026-04-13 for case EVAL0062. || The sequence shows participation and award both occurred after publication and before contract end.,null,"The regulation requires that if a contract ends after publication, there must have been both participation and a subsequent award beforehand. It specifically prohibits the path where a contract reaches CONTRACT-END after PUBLICATION with no PARTICIPATION and no AWARD. In this case log for EVAL0062, the full timeline is available and shows PUBLICATION on 2026-01-12, PARTICIPATION on 2026-01-18, AWARD on 2026-02-12, CONTRACT-START on 2026-02-22, and CONTRACT-END on 2026-04-13. This provides sufficient information to assess the rule because the relevant lifecycle events and their dates are present. The contract did end after publication, but unlike the prohibited scenario, the logs show both participation and award occurred before the contract ended. Therefore, there is no conflict with the regulation, and the case is compliant."
EVAL0062,compliant_control,,2,R10_CONTRACT_START_REQUIRES_CONTRACT_END,A started contract must have a conclusion date,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0062 contains a CONTRACT-START event dated 2026-02-22. || Case EVAL0062 also contains a CONTRACT-END event dated 2026-04-13. || The full case log for this case_id includes both lifecycle events required by the rule.,null,"The regulation requires that every contract that has started must also have a contract end (conclusion date). In this case, the available logs are sufficient to assess that requirement because the full case log for case_id EVAL0062 is provided and includes explicit lifecycle events. The logs show a CONTRACT-START event on 2026-02-22 and a CONTRACT-END event on 2026-04-13. Because the contract did start and the same case log also records a contract end, there is no conflict with the regulation's prohibition on a contract start without a contract end. Therefore, this case is compliant with the rule."
EVAL0062,compliant_control,,2,R11_CONTRACT_END_REQUIRES_CONTRACT_START,A contract that ended must have started first,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case log for case_id EVAL0062 contains a CONTRACT-START event dated 2026-02-22. || The same case log contains a CONTRACT-END event dated 2026-04-13. || The CONTRACT-START date (2026-02-22) is earlier than the CONTRACT-END date (2026-04-13).,null,"The regulation requires that if a contract has ended, there must have been a contract start beforehand. It prohibits a contract end existing without a prior contract start. The available logs for case_id EVAL0062 are sufficient to assess this rule because they include both lifecycle events relevant to the requirement: CONTRACT-START and CONTRACT-END, each with timestamps. Specifically, the log shows CONTRACT-START on 2026-02-22 and CONTRACT-END on 2026-04-13. Since the contract start is present and occurs before the contract end, the lifecycle sequence in the logs is consistent with the regulation. There is no conflict between the recorded events and the rule, so the case is compliant."
EVAL0062,compliant_control,,2,R12_CONTRACT_END_REQUIRES_AWARD,A terminated contract must have been awarded,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case contains an AWARD event on 2026-02-12. || The case contains a CONTRACT-END event on 2026-04-13. || The AWARD event occurs before the CONTRACT-END event in the same case_id EVAL0062.,null,"The regulation requires that if a contract is terminated or ended, there must have been an award before that contract end. In this case log for case_id EVAL0062, the available events include both AWARD and CONTRACT-END. The AWARD is recorded on 2026-02-12, and the CONTRACT-END is recorded later on 2026-04-13. Because the log contains the necessary events and shows that the award existed before the contract end, there is no conflict with the regulation. Therefore, the case is compliant."
EVAL0063,compliant_control,,3,R01_AMOUNT_LT_3000000,"All contracts must have an amount below EUR 3,000,000",0,0,COMPLIANT,1,0.99,1,0,amount|event|timestamp|case_id,"All 5 rows for case_id EVAL0063 show amount=2120000.0. || The amount recorded at PUBLICATION, PARTICIPATION, AWARD, CONTRACT-START, and CONTRACT-END is 2120000.0. || 2120000.0 is below the regulatory threshold of EUR 3,000,000.",null,"The regulation requires that the contract amount must remain below EUR 3,000,000, and it prohibits a contract amount above EUR 3,000,000. The available logs contain a clear amount field for this case, and the same amount is recorded consistently across all events in the case timeline: PUBLICATION on 2026-01-23, PARTICIPATION on 2026-01-30, AWARD on 2026-02-24, CONTRACT-START on 2026-03-06, and CONTRACT-END on 2026-04-25 all show amount 2120000.0. Because the logs provide the contract amount and that amount is below EUR 3,000,000, there is enough information to assess the rule and no conflict with the regulation is present. Therefore, this case is compliant with regulation R01_AMOUNT_LT_3000000."
EVAL0063,compliant_control,,3,R02_NO_DUPLICATE_PUBLICATION,A call already published must not be published again,0,0,COMPLIANT,1,0.99,1,0,case_id|event|timestamp|case_len,"For case_id EVAL0063, the log contains exactly 1 PUBLICATION event. || The event summary shows publication_count = 1 and no second PUBLICATION entry appears in the full case timeline. || The full case log has 5 rows consisting of PUBLICATION, PARTICIPATION, AWARD, CONTRACT-START, and CONTRACT-END.",null,"The regulation requires that the same call must be published only once and prohibits republishing the same call. The selected logs are stated to be the full log for this exact case_id, EVAL0063. In those full case logs, there is one PUBLICATION event dated 2026-01-23, followed by PARTICIPATION, AWARD, CONTRACT-START, and CONTRACT-END events. There is no second PUBLICATION event anywhere in the provided rows, timeline, or summary. Because the available logs are sufficient to assess whether this case was published multiple times, and they show only a single publication for this call, there is no conflict with the regulation. Therefore the case is compliant with the rule against duplicate publication."
EVAL0063,compliant_control,,3,R03_NO_AWARD_BEFORE_PUBLICATION,Award must not occur before publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,PUBLICATION event is recorded on 2026-01-23 for case EVAL0063. || AWARD event is recorded on 2026-02-24 for case EVAL0063. || The publication date (2026-01-23) is earlier than the award date (2026-02-24).,null,"The regulation requires that publication must occur before any award, and it prohibits awarding before publication. The available logs for case EVAL0063 contain both a PUBLICATION event and an AWARD event with clear timestamps. Specifically, the PUBLICATION occurred on 2026-01-23 and the AWARD occurred on 2026-02-24. Because the publication date is earlier than the award date, the sequence shown in the logs satisfies the regulation's requirement. The logs provide sufficient information to assess this rule, and there is no conflict between the recorded event order and the regulation."
EVAL0063,compliant_control,,3,R04_NO_AWARD_BEFORE_PARTICIPATION,Award must not occur before participation,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0063 contains a PARTICIPATION event on 2026-01-30. || Case EVAL0063 contains an AWARD event on 2026-02-24. || The participation date (2026-01-30) is earlier than the award date (2026-02-24).,null,"The regulation requires that at least one participation must occur before any award, and it prohibits awarding before participation. The logs for case EVAL0063 are sufficient to assess this because they include both a PARTICIPATION event and an AWARD event with timestamps. Specifically, the case shows PARTICIPATION on 2026-01-30 and AWARD on 2026-02-24. Since the participation occurred before the award, the sequence required by the regulation is satisfied. There is no conflicting log entry showing an award before participation. Therefore, based only on the provided logs and this regulation, the case is compliant."
EVAL0063,compliant_control,,3,R05_PUBLICATION_AND_PARTICIPATION_REQUIRE_AWARD,Publication and participation must eventually lead to award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0063 contains a PUBLICATION event on 2026-01-23. || Case EVAL0063 contains a PARTICIPATION event on 2026-01-30. || Case EVAL0063 contains an AWARD event on 2026-02-24. || The AWARD occurs after both PUBLICATION and PARTICIPATION in the same case timeline.,null,"The regulation requires that when a procurement case has both publication and participation, it must eventually be followed by an award. It also prohibits closing a case after publication and participation without any award. The logs for case EVAL0063 are sufficient to assess this rule because they include the full case timeline and clearly show the relevant events. Specifically, the case has a PUBLICATION on 2026-01-23, a PARTICIPATION on 2026-01-30, and an AWARD on 2026-02-24. The award therefore eventually occurs after publication and participation, satisfying the rule's mandatory obligation. The later CONTRACT-START and CONTRACT-END events do not create any conflict; instead, they are consistent with a case that proceeded after award. Because the logs show publication, participation, and a subsequent award in the same case, there is no conflict with the regulation."
EVAL0063,compliant_control,,3,R06_AWARD_WITHIN_70_DAYS,Award must be announced within 70 days of publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,"PUBLICATION event recorded on 2026-01-23 for case EVAL0063. || AWARD event recorded on 2026-02-24 for case EVAL0063. || The elapsed time from publication to award is 32 days, which is within the 70-day limit.",null,"The regulation requires that the award be announced within 70 days from publication, and it prohibits an award occurring more than 70 days after publication. The logs for case EVAL0063 contain both of the key events needed to assess this rule: a PUBLICATION event dated 2026-01-23 and an AWARD event dated 2026-02-24. Using those timestamps, the time between publication and award is 32 days. Because 32 days does not exceed the 70-day maximum, the available logs are sufficient to assess the rule and they do not show any conflict with the regulation. Therefore, this case is compliant with the requirement that award must be announced within 70 days of publication."
EVAL0063,compliant_control,,3,R07_NO_CONTRACT_START_WITHOUT_AWARD,Contract must not start before award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0063 contains an AWARD event dated 2026-02-24. || Case EVAL0063 contains a CONTRACT-START event dated 2026-03-06. || The AWARD date (2026-02-24) is earlier than the CONTRACT-START date (2026-03-06).,null,"The regulation requires that a contract must not start before an award has occurred. In other words, the award must happen before the CONTRACT-START event. The logs for case EVAL0063 contain both of the key events needed to assess this rule: an AWARD event on 2026-02-24 and a CONTRACT-START event on 2026-03-06. Comparing these timestamps, the award occurred before the contract started. Because the available logs provide the necessary sequencing information and do not show any conflict with the regulation, this case is compliant with the rule."
EVAL0063,compliant_control,,3,R08_NO_CONTRACT_END_BEFORE_PUBLICATION,Contract must not end before publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,PUBLICATION event is recorded on 2026-01-23 for case EVAL0063. || CONTRACT-END event is recorded on 2026-04-25 for case EVAL0063. || The publication date precedes the contract end date.,null,"The regulation requires that publication must occur before the contract ends, and it prohibits a contract from ending before publication. The available logs for case EVAL0063 contain both events needed to assess this rule: a PUBLICATION event dated 2026-01-23 and a CONTRACT-END event dated 2026-04-25. Comparing these timestamps shows that publication occurred before the contract ended. Because the logs contain the necessary lifecycle events and there is no conflict with the required sequence, the case is compliant with this regulation."
EVAL0063,compliant_control,,3,R09_NO_CONTRACT_END_RIGHT_AFTER_PUBLICATION_WITHOUT_PARTICIPATION_AND_AWARD,Contract must not end after publication without participation and award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,"PUBLICATION occurred on 2026-01-23. || PARTICIPATION occurred on 2026-01-30, after publication. || AWARD occurred on 2026-02-24, after participation. || CONTRACT-END occurred on 2026-04-25, after publication, participation, and award.",null,"The regulation requires that if a contract ends after publication, participation and award must have occurred beforehand. It specifically prohibits the path where a contract reaches CONTRACT-END after PUBLICATION with no PARTICIPATION and no AWARD. In this case log, the full timeline for case_id EVAL0063 shows PUBLICATION on 2026-01-23, PARTICIPATION on 2026-01-30, AWARD on 2026-02-24, CONTRACT-START on 2026-03-06, and CONTRACT-END on 2026-04-25. This means the contract did end after publication, but it did not do so without participation and award. Both required prior events are present and occurred before CONTRACT-END. Therefore, the available logs are sufficient to assess this rule, and there is no conflict with the regulation."
